Resource ID,Service Name,Usage Quantity,Usage Unit,Region/Zone,CPU Utilization (%),Memory Utilization (%),Network Inbound Data (Bytes),Network Outbound Data (Bytes),Usage Start Date,Usage End Date,Cost per Quantity ($),Unrounded Cost ($),Rounded Cost ($),Total Cost (INR)
dataflow-000467,Dataflow,16.8487,Hours,us-east1,70.14,78.6,2322632117.0,108866470.0,2024-02-14,2024-03-16,0.0468304,0.81322819,0.813228,68.3112
cloud-build-000468,Cloud Build,14.9652,Hours,asia-east1,44.3,42.49,47149903.0,41355808.0,2023-04-11,2023-04-18,0.00455639,0.07360174,0.073602,6.1825
cloud-vpn-000469,Cloud VPN,1849.5483,Hours,us-west1,13.13,17.08,3733310358.0,1601773243.0,2024-08-12,2024-08-19,0.09630632,171.60971336,171.609713,14415.2159
dataflow-000470,Dataflow,18.881,Hours,us-central1,78.97,90.55,2042568665.0,403241292.0,2024-12-08,2025-01-07,0.01210532,0.23041075,0.230411,19.3545
cloud-build-000471,Cloud Build,1.576,Hours,europe-north1,85.24,63.6,3727169.0,4871944.0,2024-03-01,2024-04-01,0.00549395,0.00935429,0.009354,0.7858
kubernetes-e-000472,Kubernetes Engine,2263.129,Hours,asia-southeast1,57.55,69.42,4469580803.0,379478445.0,2023-12-23,2024-01-06,0.02861806,70.92072528,70.920725,5957.3409
cloud-spanne-000473,Cloud Spanner,4390.2089,Hours,europe-west1,68.87,80.85,3278014453.0,691906463.0,2024-05-02,2024-05-03,1.85013911,8323.44651177,8323.446512,699169.507
cloud-armor-000474,Cloud Armor,204461.566,Requests,europe-north1,11.87,12.91,61161076.0,2508316.0,2023-02-15,2023-03-17,1.713e-05,3.79854144,3.798541,319.0775
container-re-000475,Container Registry,2752.6769,GB,asia-northeast1,7.98,18.58,245735730.0,2110361677.0,2024-11-24,2024-12-24,0.026,81.50268586,81.502686,6846.2256
cloud-storag-000476,Cloud Storage,2286.0921,GB,asia-southeast1,8.94,18.36,21553352439.0,6362692381.0,2024-07-19,2024-07-26,0.0223354,58.75570336,58.755703,4935.4791
cloud-endpoi-000477,Cloud Endpoints,834519.7706,Requests,europe-west3,10.24,27.02,18142010.0,28111328.0,2024-10-06,2024-10-13,1.467e-05,13.31779725,13.317797,1118.695
ai-platform-000478,AI Platform,16.3452,Hours,us-west1,78.14,84.01,942116025.0,32630497.0,2024-09-20,2024-10-20,1.97862356,31.13487653,31.134877,2615.3296
ai-platform-000479,AI Platform,107.2763,Hours,us-west1,69.78,67.75,716377657.0,128194834.0,2023-08-08,2023-08-15,3.65458567,411.13324671,411.133247,34535.1927
cloud-armor-000480,Cloud Armor,2812207.3254,Requests,us-central1,1.98,2.87,5656391.0,21741964.0,2023-04-15,2023-05-15,7.95e-06,23.46872541,23.468725,1971.3729
cloud-datapr-000481,Cloud Dataproc,965.9454,Hours,northamerica-northeast1,57.89,64.76,2875359236.0,297571185.0,2023-04-27,2023-05-04,0.05749435,55.23034086,55.230341,4639.3486
container-re-000482,Container Registry,28.3145,GB,europe-west1,10.8,16.08,68953831.0,81971904.0,2024-09-03,2024-09-17,0.026,0.76228742,0.762287,64.0321
cloud-memory-000483,Cloud Memorystore,3892.6677,Hours,northamerica-northeast1,13.11,68.86,198159853.0,584227787.0,2024-09-24,2024-10-01,0.16331286,647.88780252,647.887803,54422.5754
compute-engi-000484,Compute Engine,1589.6702,Hours,us-central1,48.83,39.99,155634003.0,213226491.0,2023-03-28,2023-04-27,1.08119154,1668.9817001,1668.9817,140194.4628
cloud-build-000485,Cloud Build,14.9769,Hours,asia-southeast1,60.26,59.83,159558798.0,17558803.0,2024-01-18,2024-02-17,0.00425472,0.06767597,0.067676,5.6848
cloud-cdn-000486,Cloud CDN,6312.1677,GB,us-central1,12.23,22.1,513200652.0,5683362168.0,2024-01-28,2024-02-11,0.01444855,91.93765975,91.93766,7722.7634
container-re-000487,Container Registry,11.7055,GB,asia-southeast1,13.61,21.88,22950351.0,194765638.0,2024-07-22,2024-07-29,0.026,0.33437002,0.33437,28.0871
cloud-sql-000488,Cloud SQL,7772.0009,Hours,us-central1,48.87,71.36,1389816604.0,778714139.0,2023-02-24,2023-03-26,1.70489287,13195.34877406,13195.348774,1108409.297
cloud-datapr-000489,Cloud Dataproc,137.7021,Hours,europe-west3,59.35,74.13,1912850230.0,558839893.0,2024-07-29,2024-08-28,0.0716227,11.03740815,11.037408,927.1423
cloud-run-000490,Cloud Run,17.7016,Hours,us-west1,32.43,53.12,242236505.0,55234251.0,2024-03-30,2024-04-13,2.679e-05,0.00049054,0.000491,0.0412
pub-sub-000491,Pub/Sub,13.3112,GB,australia-southeast1,0.1,3.54,159900170.0,461153627.0,2023-10-27,2023-10-28,0.04866011,0.76497333,0.764973,64.2578
pub-sub-000492,Pub/Sub,6754.5711,GB,northamerica-northeast1,0.1,19.04,634722249.0,329234822.0,2024-08-02,2024-09-01,0.05649179,414.75610281,414.756103,34839.5126
cloud-build-000493,Cloud Build,17.7707,Hours,us-central1,57.37,41.36,38477858.0,735080710.0,2023-04-27,2023-05-04,0.00597268,0.10767501,0.107675,9.0447
cloud-vpc-000494,Cloud VPC,8540.2437,Hours,asia-east1,3.76,13.84,1114689851.0,5871101962.0,2024-03-27,2024-04-26,0.00192175,17.48523956,17.48524,1468.7601
container-re-000495,Container Registry,1.3159,GB,australia-southeast1,4.59,10.56,71365373.0,15031400.0,2023-11-01,2023-12-01,0.026,0.03816747,0.038167,3.2061
cloud-armor-000496,Cloud Armor,436023.901,Requests,northamerica-northeast1,1.46,4.12,7014604.0,2743351.0,2023-05-01,2023-05-31,1.64e-05,7.47905359,7.479054,628.2405
cloud-vpn-000497,Cloud VPN,3325.8752,Hours,us-west1,7.67,8.39,1513591978.0,250845539.0,2023-12-26,2024-01-25,0.09281671,303.06953866,303.069539,25457.8412
compute-engi-000498,Compute Engine,5401.8079,Hours,asia-southeast1,64.84,52.74,296573713.0,816434368.0,2023-07-31,2023-08-30,2.56963381,15650.85920029,15650.8592,1314672.1728
cloud-vpc-000499,Cloud VPC,1631.5627,Hours,europe-north1,9.09,11.32,1569243149.0,2702031133.0,2024-09-03,2024-10-03,0.00733648,12.79005819,12.790058,1074.3649
cloud-interc-000500,Cloud Interconnect,2621.0172,Hours,us-central1,3.15,6.44,6286969315.0,536545705.0,2023-10-01,2023-11-01,0.45506988,1223.82603775,1223.826038,102801.3872
cloud-build-000501,Cloud Build,192.1943,Hours,asia-southeast1,30.04,19.84,1078791678.0,9798362.0,2024-02-26,2024-03-28,0.00560114,1.24331342,1.243313,104.4383
cloud-cdn-000502,Cloud CDN,42798.4664,GB,us-west1,15.48,15.3,8443015453.0,12634213522.0,2023-05-16,2023-05-23,0.01794178,784.48842475,784.488425,65897.0277
pub-sub-000503,Pub/Sub,771.1301,GB,us-east1,0.1,11.15,304496746.0,333194912.0,2024-02-07,2024-02-21,0.04806151,35.33798123,35.337981,2968.3904
cloud-run-000504,Cloud Run,2419.8915,Hours,europe-west3,16.46,15.86,329994393.0,147555028.0,2024-04-07,2024-04-08,0.00018915,0.48136278,0.481363,40.4345
cloud-nat-000505,Cloud NAT,6458.1377,Hours,southamerica-east1,3.89,1.94,330089516.0,455486822.0,2023-10-12,2023-11-11,0.00509226,38.3394519,38.339452,3220.514
cloud-spanne-000506,Cloud Spanner,4997.527,Hours,europe-west1,61.24,60.32,2618911265.0,354275518.0,2024-08-18,2024-08-19,2.43872046,13147.99671617,13147.996716,1104431.7242
kubernetes-e-000507,Kubernetes Engine,1777.9114,Hours,northamerica-northeast1,80.07,70.01,694409684.0,613045604.0,2024-10-12,2024-11-11,0.01569976,27.63343592,27.633436,2321.2086
cloud-vpc-000508,Cloud VPC,5668.6935,Hours,europe-west3,7.29,8.86,10565524044.0,3421069156.0,2023-08-12,2023-09-12,0.00545243,34.92130548,34.921305,2933.3897
cloud-load-b-000509,Cloud Load Balancing,1009.852,Hours,europe-north1,21.07,25.4,7965213063.0,598331202.0,2023-12-12,2024-01-11,0.02249118,24.73645886,24.736459,2077.8625
cloud-load-b-000510,Cloud Load Balancing,3460.0634,Hours,us-east1,24.72,26.66,12821832054.0,11658608432.0,2023-02-19,2023-02-20,0.02222394,80.66499421,80.664994,6775.8595
ai-platform-000511,AI Platform,1.0042,Hours,asia-northeast1,85.57,75.58,30515063.0,5328251.0,2023-06-11,2023-06-25,4.31450042,4.73658382,4.736584,397.873
cloud-datapr-000512,Cloud Dataproc,49.4996,Hours,us-west1,76.15,82.81,312048732.0,289305826.0,2023-05-16,2023-06-15,0.0886981,4.2794302,4.27943,359.4721
cloud-functi-000513,Cloud Functions,176710.1893,Requests,asia-northeast1,7.7,22.58,16701261.0,61131904.0,2024-11-01,2024-11-15,1.8e-06,0.35521321,0.355213,29.8379
container-re-000514,Container Registry,13.4918,GB,asia-southeast1,25.77,29.1,829356408.0,25685254.0,2023-02-23,2023-03-09,0.026,0.38209967,0.3821,32.0964
cloud-endpoi-000515,Cloud Endpoints,19299.7211,Requests,europe-west3,19.14,25.29,13110733.0,89717305.0,2024-11-02,2024-11-03,8.76e-06,0.17694162,0.176942,14.8631
cloud-armor-000516,Cloud Armor,6843101.4507,Requests,asia-southeast1,1.56,5.86,11536324.0,12012944.0,2024-08-30,2024-09-06,1.18e-06,8.91028503,8.910285,748.4639
firestore-000517,Firestore,964807.1365,Requests,europe-west1,10.82,9.18,351493718.0,9804836.0,2023-05-04,2023-06-04,7.6e-07,0.77210666,0.772107,64.857
cloud-armor-000518,Cloud Armor,14971086.4881,Requests,australia-southeast1,8.35,10.26,5984013.0,15858388.0,2024-01-28,2024-01-29,2.96e-06,52.13998009,52.13998,4379.7583
cloud-memory-000519,Cloud Memorystore,5509.2727,Hours,europe-north1,59.25,84.44,332078324.0,483156439.0,2023-05-21,2023-06-04,0.1769075,1024.79306051,1024.793061,86082.6171
container-re-000520,Container Registry,121.2264,GB,us-east1,14.42,14.74,4341061389.0,889544371.0,2023-05-27,2023-05-28,0.026,3.00451789,3.004518,252.3795
cloud-data-f-000521,Cloud Data Fusion,62.8631,Hours,northamerica-northeast1,60.97,83.87,15374834.0,167194395.0,2023-12-26,2024-01-25,0.47866801,32.66585019,32.66585,2743.9314
cloud-run-000522,Cloud Run,44.8471,Hours,us-central1,0.16,17.25,1105510601.0,149192295.0,2024-12-04,2024-12-18,0.00021725,0.00950224,0.009502,0.7982
cloud-cdn-000523,Cloud CDN,1996.7321,GB,asia-northeast1,0.1,16.1,6362657415.0,12783867721.0,2024-08-26,2024-09-25,0.01315266,29.3471979,29.347198,2465.1646
cloud-cdn-000524,Cloud CDN,827.8705,GB,australia-southeast1,1.8,9.94,11681484987.0,1085328143.0,2023-10-11,2023-11-10,0.01521199,14.84608676,14.846087,1247.0713
kubernetes-e-000525,Kubernetes Engine,4059.492,Hours,us-central1,22.02,15.6,2972027651.0,1445941805.0,2023-10-19,2023-11-18,0.08631029,346.3329816,346.332982,29091.9705
dataflow-000526,Dataflow,76.6847,Hours,europe-north1,48.62,59.31,1492438443.0,236084295.0,2023-07-30,2023-08-29,0.04465296,3.65495147,3.654951,307.0159
cloud-interc-000527,Cloud Interconnect,5247.5094,Hours,us-east1,7.44,9.17,10385998540.0,9131543059.0,2023-02-25,2023-03-27,0.15770348,832.69693184,832.696932,69946.5423
cloud-nat-000528,Cloud NAT,3193.6015,Hours,asia-northeast1,4.06,2.05,629731275.0,1678215188.0,2023-09-04,2023-09-18,0.00575458,20.91616551,20.916166,1756.9579
ai-platform-000529,AI Platform,210.5286,Hours,europe-west1,75.67,67.63,19444768.0,422524557.0,2023-11-21,2023-11-28,2.59224132,597.78621074,597.786211,50214.0417
cloud-memory-000530,Cloud Memorystore,2353.0601,Hours,southamerica-east1,58.14,77.07,165699876.0,109832691.0,2024-11-30,2024-12-07,0.19767539,544.10196648,544.101966,45704.5652
cloud-armor-000531,Cloud Armor,510070.4904,Requests,asia-east1,3.99,5.22,10774721.0,2907890.0,2024-08-24,2024-08-25,1.76e-06,0.95607224,0.956072,80.3101
bigquery-000532,BigQuery,7087.8792,GB,europe-west3,42.45,38.06,469762502.0,72017867.0,2024-06-02,2024-06-09,0.03951995,302.59507281,302.595073,25417.9861
cloud-run-000533,Cloud Run,407.0938,Hours,us-west1,48.28,52.26,933893891.0,668312211.0,2024-02-16,2024-02-17,0.00015553,0.0633295,0.063329,5.3197
cloud-functi-000534,Cloud Functions,57912801.7826,Requests,asia-northeast1,29.47,27.42,1583878184.0,226557046.0,2023-11-14,2023-11-15,2.45e-06,153.29415019,153.29415,12876.7086
cloud-cdn-000535,Cloud CDN,22193.9905,GB,southamerica-east1,19.33,28.34,3787266917.0,40483115258.0,2023-12-01,2023-12-15,0.01801432,466.06881126,466.068811,39149.7801
dataflow-000536,Dataflow,41.5191,Hours,us-east1,69.44,72.99,3238371063.0,36074684.0,2023-03-09,2023-03-23,0.05390426,2.25440362,2.254404,189.3699
cloud-endpoi-000537,Cloud Endpoints,201117.9186,Requests,asia-east1,10.26,15.42,372780111.0,15965341.0,2023-09-08,2023-09-09,1.524e-05,3.31955368,3.319554,278.8425
compute-engi-000538,Compute Engine,3745.2484,Hours,asia-east1,82.61,69.33,1650121012.0,176153698.0,2023-11-13,2023-12-13,0.79865011,3451.58929801,3451.589298,289933.501
ai-platform-000539,AI Platform,2.7681,Hours,us-west1,84.31,75.68,309035610.0,97867784.0,2023-05-21,2023-06-20,4.29233161,11.54486834,11.544868,969.7689
cloud-storag-000540,Cloud Storage,5.7754,GB,southamerica-east1,4.13,10.23,202918483.0,237293116.0,2023-09-23,2023-09-30,0.01949798,0.12850565,0.128506,10.7945
cloud-functi-000541,Cloud Functions,122481.0085,Requests,us-west1,23.76,24.6,42732145.0,44731352.0,2023-05-01,2023-05-31,2.09e-06,0.24604689,0.246047,20.6679
cloud-functi-000542,Cloud Functions,84168921.6867,Requests,southamerica-east1,38.46,36.54,87536750.0,164508300.0,2023-03-07,2023-03-14,1.72e-06,178.11449225,178.114492,14961.6173
cloud-spanne-000543,Cloud Spanner,2526.3447,Hours,northamerica-northeast1,51.42,64.85,1732093302.0,419805421.0,2024-06-07,2024-06-21,2.09046087,5433.646649,5433.646649,456426.3185
cloud-memory-000544,Cloud Memorystore,6735.9766,Hours,asia-southeast1,43.55,80.08,421337690.0,22082537.0,2023-09-19,2023-10-19,0.14003816,1086.78577329,1086.785773,91290.005
cloud-build-000545,Cloud Build,94.5952,Hours,australia-southeast1,70.53,75.67,26834123.0,139944784.0,2024-06-05,2024-06-06,0.00303686,0.3407291,0.340729,28.6212
bigquery-000546,BigQuery,39.8418,GB,northamerica-northeast1,39.09,44.37,179960619.0,311590926.0,2024-01-08,2024-01-22,0.0469022,1.88983846,1.889838,158.7464
bigquery-000547,BigQuery,193.735,GB,southamerica-east1,50.39,36.25,48664918.0,126765241.0,2024-11-02,2024-11-16,0.02373155,5.62631168,5.626312,472.6102
kubernetes-e-000548,Kubernetes Engine,3020.7428,Hours,europe-west1,22.05,16.81,226314385.0,181525647.0,2023-10-05,2023-11-04,0.02074608,66.90694526,66.906945,5620.1834
dataflow-000549,Dataflow,80.8785,Hours,asia-east1,73.89,80.27,716783454.0,359373533.0,2023-07-03,2023-07-10,0.01306679,1.13555478,1.135555,95.3866
cloud-nat-000550,Cloud NAT,4989.9846,Hours,asia-northeast1,0.1,0.76,1029377274.0,758313371.0,2024-04-21,2024-05-21,0.00379628,21.63489819,21.634898,1817.3314
cloud-armor-000551,Cloud Armor,348020.9786,Requests,southamerica-east1,4.33,1.48,23912251.0,4316586.0,2024-04-12,2024-04-13,1.171e-05,4.99916699,4.999167,419.93
cloud-interc-000552,Cloud Interconnect,1822.8748,Hours,us-west1,2.58,0.5,4113944249.0,24202108706.0,2024-09-29,2024-10-06,0.48733599,912.76646972,912.76647,76672.3835
pub-sub-000553,Pub/Sub,16.8126,GB,australia-southeast1,23.72,36.73,513406698.0,62473782.0,2024-07-13,2024-08-12,0.04019134,0.7595739,0.759574,63.8042
cloud-run-000554,Cloud Run,808.7709,Hours,asia-east1,25.76,40.98,1805087168.0,81918996.0,2023-08-27,2023-09-26,0.00017256,0.15302151,0.153022,12.8538
ai-platform-000555,AI Platform,10.3646,Hours,europe-west1,76.57,87.01,13421192.0,18962092.0,2023-01-02,2023-02-01,3.34232536,36.95623901,36.956239,3104.3241
cloud-interc-000556,Cloud Interconnect,1319.3161,Hours,asia-northeast1,8.96,8.81,11972550153.0,9382352510.0,2023-07-30,2023-08-29,0.27141299,412.25906209,412.259062,34629.7612
bigquery-000557,BigQuery,14.9831,GB,asia-southeast1,61.88,44.55,560130595.0,86148443.0,2024-12-29,2025-01-05,0.01541627,0.24399082,0.243991,20.4952
cloud-storag-000558,Cloud Storage,563.3109,GB,europe-west3,16.13,23.11,1541161454.0,23422734663.0,2024-12-18,2025-01-17,0.01896639,11.74931074,11.749311,986.9421
cloud-vpn-000559,Cloud VPN,5600.3018,Hours,asia-northeast1,12.4,21.16,2596872975.0,344285063.0,2024-06-01,2024-06-08,0.05748305,350.68378686,350.683787,29457.4381
cloud-vpn-000560,Cloud VPN,1010.1382,Hours,asia-east1,3.94,7.35,1593456160.0,972546968.0,2024-03-21,2024-04-20,0.0791676,91.0412222,91.041222,7647.4627
cloud-load-b-000561,Cloud Load Balancing,1642.1296,Hours,europe-west3,12.23,10.61,2880881273.0,7022390287.0,2024-12-18,2025-01-17,0.01569688,27.74191969,27.74192,2330.3213
cloud-endpoi-000562,Cloud Endpoints,2043806.8975,Requests,asia-northeast1,8.59,5.76,91199696.0,146025742.0,2023-07-27,2023-08-03,5.94e-06,14.22971243,14.229712,1195.2958
cloud-build-000563,Cloud Build,8.6178,Hours,asia-southeast1,52.16,55.55,17903486.0,22649743.0,2024-04-05,2024-04-19,0.00460777,0.04188832,0.041888,3.5186
pub-sub-000564,Pub/Sub,21.1368,GB,australia-southeast1,7.24,8.95,782102816.0,262986691.0,2024-04-07,2024-04-21,0.04359741,1.02881244,1.028812,86.4202
cloud-data-f-000565,Cloud Data Fusion,98.9434,Hours,us-east1,51.15,53.16,157872253.0,110576841.0,2023-11-08,2023-12-08,0.38428034,38.6925635,38.692564,3250.1753
cloud-load-b-000566,Cloud Load Balancing,8098.4515,Hours,asia-southeast1,23.02,23.68,1914320366.0,18692252253.0,2023-04-04,2023-05-04,0.01473616,132.50099051,132.500991,11130.0832
bigquery-000567,BigQuery,91771.215,GB,us-east1,67.1,42.27,107463826.0,1337383091.0,2023-11-03,2023-11-10,0.00639869,565.75730567,565.757306,47523.6137
cloud-nat-000568,Cloud NAT,1358.1856,Hours,northamerica-northeast1,6.78,5.26,253085989.0,2077606213.0,2024-07-23,2024-08-22,0.00515839,7.00811596,7.008116,588.6817
cloud-cdn-000569,Cloud CDN,77401.1816,GB,asia-northeast1,16.16,21.3,5798803314.0,7849296458.0,2023-01-13,2023-01-14,0.01066746,957.22772567,957.227726,80407.129
cloud-datapr-000570,Cloud Dataproc,1436.7724,Hours,europe-west3,69.44,65.55,753765415.0,27468393.0,2024-01-17,2024-02-16,0.01756355,27.54559211,27.545592,2313.8297
cloud-vpn-000571,Cloud VPN,856.8403,Hours,europe-north1,9.57,10.3,481017150.0,321333558.0,2023-03-18,2023-03-19,0.14024961,123.39704129,123.397041,10365.3515
cloud-sql-000572,Cloud SQL,5732.5585,Hours,asia-southeast1,59.93,92.24,3894976340.0,203319054.0,2023-04-05,2023-05-06,1.17178827,7317.18629613,7317.186296,614643.6489
bigquery-000573,BigQuery,1974.8622,GB,northamerica-northeast1,32.18,31.23,293266086.0,235043970.0,2023-02-21,2023-02-28,0.04197584,87.35377909,87.353779,7337.7174
cloud-nat-000574,Cloud NAT,2107.515,Hours,northamerica-northeast1,4.22,7.85,2735336262.0,1449207212.0,2023-01-31,2023-02-14,0.00418549,9.17378466,9.173785,770.5979
cloud-data-f-000575,Cloud Data Fusion,2.6643,Hours,europe-north1,59.53,75.86,22444692.0,3226228.0,2023-10-14,2023-10-28,0.87199059,2.51498268,2.514983,211.2585
compute-engi-000576,Compute Engine,2032.0628,Hours,australia-southeast1,56.8,49.04,234352805.0,1463628988.0,2024-10-24,2024-10-31,2.48259211,5512.97761641,5512.977616,463090.1198
bigquery-000577,BigQuery,475.2688,GB,asia-northeast1,79.56,81.07,1357032511.0,67126573.0,2023-10-14,2023-10-28,0.03391936,18.63320298,18.633203,1565.1891
cloud-storag-000578,Cloud Storage,1827.8481,GB,australia-southeast1,8.57,11.49,20452988230.0,11243679731.0,2024-10-07,2024-11-07,0.00731248,15.84370526,15.843705,1330.8712
cloud-nat-000579,Cloud NAT,5089.0061,Hours,us-west1,0.11,2.94,325956538.0,4397252160.0,2024-01-03,2024-01-17,0.00409631,21.35140544,21.351405,1793.5181
cloud-vpn-000580,Cloud VPN,1141.2395,Hours,southamerica-east1,0.1,3.05,6078524815.0,1642835556.0,2023-11-26,2023-12-10,0.08188776,104.99227675,104.992277,8819.3512
cloud-endpoi-000581,Cloud Endpoints,9431786.6928,Requests,asia-east1,7.74,13.34,201377184.0,161970699.0,2023-10-15,2023-10-16,1.729e-05,176.35789407,176.357894,14814.0631
pub-sub-000582,Pub/Sub,3.1672,GB,us-central1,17.2,14.61,962577159.0,161174255.0,2023-08-27,2023-09-27,0.05970593,0.18438973,0.18439,15.4887
cloud-functi-000583,Cloud Functions,69728036.3003,Requests,southamerica-east1,19.54,22.89,162493425.0,135510172.0,2023-02-27,2023-03-29,1.61e-06,126.66765401,126.667654,10640.0829
cloud-nat-000584,Cloud NAT,3182.4296,Hours,europe-west1,2.08,6.15,248918866.0,202106258.0,2023-06-27,2023-07-04,0.00825589,26.77838983,26.77839,2249.3847
firestore-000585,Firestore,19584577.2409,Requests,europe-west1,2.55,13.72,1122772514.0,21952957.0,2024-08-28,2024-08-29,1.74e-06,35.91240858,35.912409,3016.6423
cloud-vpn-000586,Cloud VPN,5838.0848,Hours,asia-southeast1,5.48,6.76,1014941071.0,790270629.0,2024-07-30,2024-08-30,0.13104012,850.092964,850.092964,71407.809
cloud-spanne-000587,Cloud Spanner,802.2184,Hours,southamerica-east1,32.49,67.58,492097893.0,433404928.0,2023-11-13,2023-11-20,1.01795275,953.18027464,953.180275,80067.1431
compute-engi-000588,Compute Engine,731.2409,Hours,australia-southeast1,63.39,84.24,2752620135.0,425639122.0,2023-01-21,2023-02-20,4.13135387,3390.7412815,3390.741281,284822.2676
cloud-datapr-000589,Cloud Dataproc,1300.5952,Hours,asia-southeast1,80.49,87.59,832109833.0,138665579.0,2023-12-15,2024-01-14,0.08598557,128.0349287,128.034929,10754.934
cloud-load-b-000590,Cloud Load Balancing,4205.5029,Hours,asia-east1,6.55,15.24,3810053311.0,44500148170.0,2023-01-23,2023-01-30,0.0104081,46.12915347,46.129153,3874.8489
cloud-build-000591,Cloud Build,7.2384,Hours,southamerica-east1,47.81,40.91,39917736.0,7777089.0,2024-01-09,2024-02-09,0.00582577,0.05040706,0.050407,4.2342
cloud-nat-000592,Cloud NAT,1627.3096,Hours,us-central1,7.57,6.87,656813621.0,1247859554.0,2023-04-14,2023-04-28,0.00978275,16.04794666,16.047947,1348.0275
kubernetes-e-000593,Kubernetes Engine,3663.5829,Hours,europe-west3,30.67,33.39,8588980434.0,742510384.0,2024-10-16,2024-11-16,0.02567824,106.17773726,106.177737,8918.9299
cloud-vpc-000594,Cloud VPC,1271.2655,Hours,us-west1,2.03,11.96,1316911754.0,1847114407.0,2024-09-20,2024-10-20,0.00630055,8.17023032,8.17023,686.2993
